时间,鸿旺,欧伦
2024-05-30 00:00:00,0.0,0.0
2024-05-30 00:15:00,0.0,0.0
2024-05-30 00:30:00,0.0,0.0
2024-05-30 00:45:00,0.0,0.0
2024-05-30 01:00:00,0.0,0.0
2024-05-30 01:15:00,0.0,0.0
2024-05-30 01:30:00,0.0,0.0
2024-05-30 01:45:00,0.0,0.0
2024-05-30 02:00:00,0.0,0.0
2024-05-30 02:15:00,0.0,0.0
2024-05-30 02:30:00,0.0,0.0
2024-05-30 02:45:00,0.0,0.0
2024-05-30 03:00:00,0.0,0.0
2024-05-30 03:15:00,0.0,0.0
2024-05-30 03:30:00,0.0,0.0
2024-05-30 03:45:00,0.0,0.0
2024-05-30 04:00:00,0.0,0.0
2024-05-30 04:15:00,0.0,0.0
2024-05-30 04:30:00,0.0,0.0
2024-05-30 04:45:00,0.00052,0.0004
2024-05-30 05:00:00,0.00078,0.00079
2024-05-30 05:15:00,0.0088,0.00801
2024-05-30 05:30:00,0.02943,0.02807
2024-05-30 05:45:00,0.06805,0.067
2024-05-30 06:00:00,0.05548,0.05435
2024-05-30 06:15:00,0.08103,0.07854
2024-05-30 06:30:00,0.1442,0.14376
2024-05-30 06:45:00,0.27648,0.22591
2024-05-30 07:00:00,0.29884,0.28678
2024-05-30 07:15:00,0.30682,0.30035
2024-05-30 07:30:00,0.28175,0.2753
2024-05-30 07:45:00,0.31817,0.31338
2024-05-30 08:00:00,0.35187,0.33791
2024-05-30 08:15:00,0.38625,0.37029
2024-05-30 08:30:00,0.39071,0.38114
2024-05-30 08:45:00,0.43992,0.44057
2024-05-30 09:00:00,0.67398,0.65299
2024-05-30 09:15:00,0.5972,0.57706
2024-05-30 09:30:00,0.5311,0.51007
2024-05-30 09:45:00,0.82599,0.73011
2024-05-30 10:00:00,1.22544,1.10692
2024-05-30 10:15:00,0.97933,0.9166
2024-05-30 10:30:00,0.89961,0.9341
2024-05-30 10:45:00,1.05316,1.00049
2024-05-30 11:00:00,1.11439,1.15694
2024-05-30 11:15:00,1.22217,1.15803
2024-05-30 11:30:00,0.92387,0.88169
2024-05-30 11:45:00,1.15055,1.12407
2024-05-30 12:00:00,1.04911,1.00628
2024-05-30 12:15:00,0.79976,0.75103
2024-05-30 12:30:00,0.63826,0.61418
2024-05-30 12:45:00,0.36154,0.35059
2024-05-30 13:00:00,0.29745,0.30493
2024-05-30 13:15:00,0.61298,0.6199
2024-05-30 13:30:00,0.39468,0.36299
2024-05-30 13:45:00,0.33231,0.32514
2024-05-30 14:00:00,0.44393,0.45788
2024-05-30 14:15:00,0.47458,0.43096
2024-05-30 14:30:00,0.32286,0.29574
2024-05-30 14:45:00,0.18276,0.17541
2024-05-30 15:00:00,0.16716,0.16225
2024-05-30 15:15:00,0.17228,0.15908
2024-05-30 15:30:00,0.14988,0.14554
2024-05-30 15:45:00,0.12696,0.12775
2024-05-30 16:00:00,0.13791,0.1345
2024-05-30 16:15:00,0.10447,0.09327
2024-05-30 16:30:00,0.08595,0.08953
2024-05-30 16:45:00,0.09064,0.06481
2024-05-30 17:00:00,0.04578,0.04401
2024-05-30 17:15:00,0.03643,0.03514
2024-05-30 17:30:00,0.02015,0.0205
2024-05-30 17:45:00,0.01313,0.01113
2024-05-30 18:00:00,0.00432,0.00364
2024-05-30 18:15:00,0.00168,0.00216
2024-05-30 18:30:00,0.00093,0.0006
2024-05-30 18:45:00,0.00036,0.00026
2024-05-30 19:00:00,0.00024,0.00024
2024-05-30 19:15:00,0.0003,0.00024
2024-05-30 19:30:00,0.0003,0.00012
2024-05-30 19:45:00,0.0002,0.0
2024-05-30 20:00:00,0.0001,0.0
2024-05-30 20:15:00,0.0,0.0
2024-05-30 20:30:00,0.0,0.0
2024-05-30 20:45:00,0.0,0.0
2024-05-30 21:00:00,0.0,0.0
2024-05-30 21:15:00,0.0,0.0
2024-05-30 21:30:00,0.0,0.0
2024-05-30 21:45:00,0.0,0.0
2024-05-30 22:00:00,0.0,0.0
2024-05-30 22:15:00,0.0,0.0
2024-05-30 22:30:00,0.0,0.0
2024-05-30 22:45:00,0.0,0.0
2024-05-30 23:00:00,0.0,0.0
2024-05-30 23:15:00,0.0,0.0
2024-05-30 23:30:00,0.0,0.0
2024-05-30 23:45:00,0.0,0.0
