时间,鸿旺,欧伦
2024-09-12 00:00:00,0.0,0.0
2024-09-12 00:15:00,0.0,0.0
2024-09-12 00:30:00,0.0,0.0
2024-09-12 00:45:00,0.0,0.0
2024-09-12 01:00:00,0.0,0.0
2024-09-12 01:15:00,0.0,0.0
2024-09-12 01:30:00,0.0,0.0
2024-09-12 01:45:00,0.0,0.0
2024-09-12 02:00:00,0.0,0.0
2024-09-12 02:15:00,0.0,0.0
2024-09-12 02:30:00,0.0,0.0
2024-09-12 02:45:00,0.0,0.0
2024-09-12 03:00:00,0.0,0.0
2024-09-12 03:15:00,0.0,0.0
2024-09-12 03:30:00,0.0,0.0
2024-09-12 03:45:00,0.0,0.0
2024-09-12 04:00:00,0.0,0.0
2024-09-12 04:15:00,0.0,0.0
2024-09-12 04:30:00,0.0,0.0
2024-09-12 04:45:00,0.0,0.0
2024-09-12 05:00:00,0.0,0.0
2024-09-12 05:15:00,0.0,0.0
2024-09-12 05:30:00,0.00055,0.00027
2024-09-12 05:45:00,0.00168,0.00144
2024-09-12 06:00:00,0.00741,0.00871
2024-09-12 06:15:00,0.04074,0.04276
2024-09-12 06:30:00,0.09948,0.10266
2024-09-12 06:45:00,0.15754,0.16294
2024-09-12 07:00:00,0.23375,0.23083
2024-09-12 07:15:00,0.30833,0.30556
2024-09-12 07:30:00,0.3568,0.34772
2024-09-12 07:45:00,0.47643,0.44591
2024-09-12 08:00:00,0.57193,0.52335
2024-09-12 08:15:00,0.65367,0.57545
2024-09-12 08:30:00,0.77097,0.71866
2024-09-12 08:45:00,0.80725,0.747
2024-09-12 09:00:00,0.8547,0.67241
2024-09-12 09:15:00,0.94158,0.88121
2024-09-12 09:30:00,0.98386,0.92377
2024-09-12 09:45:00,1.0444,0.92434
2024-09-12 10:00:00,0.81012,0.73737
2024-09-12 10:15:00,1.13092,0.99492
2024-09-12 10:30:00,1.09417,0.80976
2024-09-12 10:45:00,1.12928,1.0779
2024-09-12 11:00:00,0.98048,1.10971
2024-09-12 11:15:00,1.04224,1.10721
2024-09-12 11:30:00,1.107,0.92708
2024-09-12 11:45:00,0.89824,0.57246
2024-09-12 12:00:00,1.17799,1.11724
2024-09-12 12:15:00,0.91384,0.65273
2024-09-12 12:30:00,1.19616,1.13523
2024-09-12 12:45:00,1.04815,1.1166
2024-09-12 13:00:00,1.09163,1.02829
2024-09-12 13:15:00,1.04025,1.0444
2024-09-12 13:30:00,1.09844,1.00686
2024-09-12 13:45:00,0.50283,0.45169
2024-09-12 14:00:00,0.92294,0.93697
2024-09-12 14:15:00,0.80798,0.50132
2024-09-12 14:30:00,0.75094,0.64951
2024-09-12 14:45:00,0.62086,0.70555
2024-09-12 15:00:00,0.71348,0.69659
2024-09-12 15:15:00,0.70201,0.66242
2024-09-12 15:30:00,0.36887,0.33428
2024-09-12 15:45:00,0.37638,0.2235
2024-09-12 16:00:00,0.37635,0.36584
2024-09-12 16:15:00,0.2998,0.28756
2024-09-12 16:30:00,0.23157,0.2267
2024-09-12 16:45:00,0.18995,0.1916
2024-09-12 17:00:00,0.11482,0.1133
2024-09-12 17:15:00,0.07946,0.07798
2024-09-12 17:30:00,0.06047,0.06002
2024-09-12 17:45:00,0.01958,0.01971
2024-09-12 18:00:00,0.00425,0.00426
2024-09-12 18:15:00,0.00054,0.00037
2024-09-12 18:30:00,0.00024,0.00024
2024-09-12 18:45:00,0.0002,0.00024
2024-09-12 19:00:00,0.00013,0.0
2024-09-12 19:15:00,7e-05,0.0
2024-09-12 19:30:00,0.0,0.0
2024-09-12 19:45:00,0.0,0.0
2024-09-12 20:00:00,0.0,0.0
2024-09-12 20:15:00,0.0,0.0
2024-09-12 20:30:00,0.0,0.0
2024-09-12 20:45:00,0.0,0.0
2024-09-12 21:00:00,0.0,0.0
2024-09-12 21:15:00,0.0,0.0
2024-09-12 21:30:00,0.0,0.0
2024-09-12 21:45:00,0.0,0.0
2024-09-12 22:00:00,0.0,0.0
2024-09-12 22:15:00,0.0,0.0
2024-09-12 22:30:00,0.0,0.0
2024-09-12 22:45:00,0.0,0.0
2024-09-12 23:00:00,0.0,0.0
2024-09-12 23:15:00,0.0,0.0
2024-09-12 23:30:00,0.0,0.0
2024-09-12 23:45:00,0.0,0.0
