时间,鸿旺,欧伦
2023-09-26 00:00:00,0.0,0.0
2023-09-26 00:15:00,0.0,0.0
2023-09-26 00:30:00,0.0,0.0
2023-09-26 00:45:00,0.0,0.0
2023-09-26 01:00:00,0.0,0.0
2023-09-26 01:15:00,0.0,0.0
2023-09-26 01:30:00,0.0,0.0
2023-09-26 01:45:00,0.0,0.0
2023-09-26 02:00:00,0.0,0.0
2023-09-26 02:15:00,0.0,0.0
2023-09-26 02:30:00,0.0,0.0
2023-09-26 02:45:00,0.0,0.0
2023-09-26 03:00:00,0.0,0.0
2023-09-26 03:15:00,0.0,0.0
2023-09-26 03:30:00,0.0,0.0
2023-09-26 03:45:00,0.0,0.0
2023-09-26 04:00:00,0.0,0.0
2023-09-26 04:15:00,0.0,0.0
2023-09-26 04:30:00,0.0,0.0
2023-09-26 04:45:00,0.0,0.0
2023-09-26 05:00:00,0.0,0.0
2023-09-26 05:15:00,0.0,0.0
2023-09-26 05:30:00,0.0,0.00012
2023-09-26 05:45:00,0.0006,0.0006
2023-09-26 06:00:00,0.00306,0.00261
2023-09-26 06:15:00,0.01002,0.00957
2023-09-26 06:30:00,0.01732,0.01761
2023-09-26 06:45:00,0.03062,0.02938
2023-09-26 07:00:00,0.0746,0.07305
2023-09-26 07:15:00,0.09604,0.09266
2023-09-26 07:30:00,0.10078,0.09894
2023-09-26 07:45:00,0.14204,0.14288
2023-09-26 08:00:00,0.14281,0.14059
2023-09-26 08:15:00,0.32114,0.30732
2023-09-26 08:30:00,0.21259,0.21237
2023-09-26 08:45:00,0.25823,0.22107
2023-09-26 09:00:00,0.31167,0.30822
2023-09-26 09:15:00,0.45712,0.45317
2023-09-26 09:30:00,0.64686,0.65957
2023-09-26 09:45:00,0.53952,0.57456
2023-09-26 10:00:00,0.33543,0.33407
2023-09-26 10:15:00,0.35678,0.33324
2023-09-26 10:30:00,0.2832,0.26736
2023-09-26 10:45:00,0.33995,0.35866
2023-09-26 11:00:00,0.69927,0.82943
2023-09-26 11:15:00,1.13999,1.05205
2023-09-26 11:30:00,1.17367,1.00237
2023-09-26 11:45:00,1.06757,1.04252
2023-09-26 12:00:00,0.51123,0.45411
2023-09-26 12:15:00,0.1892,0.20258
2023-09-26 12:30:00,0.18022,0.18379
2023-09-26 12:45:00,0.16757,0.17394
2023-09-26 13:00:00,0.15619,0.19785
2023-09-26 13:15:00,0.57942,0.59595
2023-09-26 13:30:00,0.74269,0.61024
2023-09-26 13:45:00,0.82047,0.72994
2023-09-26 14:00:00,0.76416,0.79894
2023-09-26 14:15:00,0.5498,0.54791
2023-09-26 14:30:00,0.31653,0.3327
2023-09-26 14:45:00,0.43005,0.43737
2023-09-26 15:00:00,0.31318,0.30076
2023-09-26 15:15:00,0.45234,0.41987
2023-09-26 15:30:00,0.41023,0.38848
2023-09-26 15:45:00,0.17352,0.1722
2023-09-26 16:00:00,0.15453,0.15183
2023-09-26 16:15:00,0.15991,0.16628
2023-09-26 16:30:00,0.18593,0.182
2023-09-26 16:45:00,0.11231,0.11584
2023-09-26 17:00:00,0.06362,0.06116
2023-09-26 17:15:00,0.03498,0.03505
2023-09-26 17:30:00,0.01752,0.01735
2023-09-26 17:45:00,0.00433,0.00427
2023-09-26 18:00:00,0.00063,0.00037
2023-09-26 18:15:00,0.00024,0.0002
2023-09-26 18:30:00,0.00022,0.0002
2023-09-26 18:45:00,0.00015,0.0
2023-09-26 19:00:00,7e-05,0.0
2023-09-26 19:15:00,0.0,0.0
2023-09-26 19:30:00,0.0,0.0
2023-09-26 19:45:00,0.0,0.0
2023-09-26 20:00:00,0.0,0.0
2023-09-26 20:15:00,0.0,0.0
2023-09-26 20:30:00,0.0,0.0
2023-09-26 20:45:00,0.0,0.0
2023-09-26 21:00:00,0.0,0.0
2023-09-26 21:15:00,0.0,0.0
2023-09-26 21:30:00,0.0,0.0
2023-09-26 21:45:00,0.0,0.0
2023-09-26 22:00:00,0.0,0.0
2023-09-26 22:15:00,0.0,0.0
2023-09-26 22:30:00,0.0,0.0
2023-09-26 22:45:00,0.0,0.0
2023-09-26 23:00:00,0.0,0.0
2023-09-26 23:15:00,0.0,0.0
2023-09-26 23:30:00,0.0,0.0
2023-09-26 23:45:00,0.0,0.0
