时间,鸿旺,欧伦
2023-09-30 00:00:00,0.0,0.0
2023-09-30 00:15:00,0.0,0.0
2023-09-30 00:30:00,0.0,0.0
2023-09-30 00:45:00,0.0,0.0
2023-09-30 01:00:00,0.0,0.0
2023-09-30 01:15:00,0.0,0.0
2023-09-30 01:30:00,0.0,0.0
2023-09-30 01:45:00,0.0,0.0
2023-09-30 02:00:00,0.0,0.0
2023-09-30 02:15:00,0.0,0.0
2023-09-30 02:30:00,0.0,0.0
2023-09-30 02:45:00,0.0,0.0
2023-09-30 03:00:00,0.0,0.0
2023-09-30 03:15:00,0.0,0.0
2023-09-30 03:30:00,0.0,0.0
2023-09-30 03:45:00,0.0,0.0
2023-09-30 04:00:00,0.0,0.0
2023-09-30 04:15:00,0.0,0.0
2023-09-30 04:30:00,0.0,0.0
2023-09-30 04:45:00,0.0,0.0
2023-09-30 05:00:00,0.0,0.0
2023-09-30 05:15:00,0.0,0.0
2023-09-30 05:30:00,0.0,0.0
2023-09-30 05:45:00,0.00014,0.0002
2023-09-30 06:00:00,0.00123,0.00099
2023-09-30 06:15:00,0.00614,0.00624
2023-09-30 06:30:00,0.02011,0.01993
2023-09-30 06:45:00,0.01886,0.0192
2023-09-30 07:00:00,0.01236,0.01275
2023-09-30 07:15:00,0.00815,0.00709
2023-09-30 07:30:00,0.04141,0.03989
2023-09-30 07:45:00,0.00536,0.00443
2023-09-30 08:00:00,0.00608,0.00581
2023-09-30 08:15:00,0.01666,0.01622
2023-09-30 08:30:00,0.02274,0.0219
2023-09-30 08:45:00,0.03559,0.03472
2023-09-30 09:00:00,0.04644,0.04205
2023-09-30 09:15:00,0.02517,0.02251
2023-09-30 09:30:00,0.05503,0.06043
2023-09-30 09:45:00,0.05019,0.04872
2023-09-30 10:00:00,0.05152,0.066
2023-09-30 10:15:00,0.07196,0.06386
2023-09-30 10:30:00,0.09788,0.09762
2023-09-30 10:45:00,0.17733,0.16726
2023-09-30 11:00:00,0.12874,0.1447
2023-09-30 11:15:00,0.15439,0.17608
2023-09-30 11:30:00,0.47552,0.47296
2023-09-30 11:45:00,0.3907,0.36024
2023-09-30 12:00:00,0.3412,0.30975
2023-09-30 12:15:00,0.13191,0.13192
2023-09-30 12:30:00,0.12339,0.12739
2023-09-30 12:45:00,0.11643,0.12603
2023-09-30 13:00:00,0.27954,0.27848
2023-09-30 13:15:00,0.17686,0.17183
2023-09-30 13:30:00,0.19917,0.20117
2023-09-30 13:45:00,0.1472,0.14442
2023-09-30 14:00:00,0.15852,0.15194
2023-09-30 14:15:00,0.3302,0.31932
2023-09-30 14:30:00,0.1275,0.1258
2023-09-30 14:45:00,0.11111,0.10687
2023-09-30 15:00:00,0.08542,0.09048
2023-09-30 15:15:00,0.09197,0.08963
2023-09-30 15:30:00,0.0787,0.07989
2023-09-30 15:45:00,0.06946,0.06845
2023-09-30 16:00:00,0.06544,0.06007
2023-09-30 16:15:00,0.05031,0.05322
2023-09-30 16:30:00,0.03625,0.02847
2023-09-30 16:45:00,0.02473,0.02374
2023-09-30 17:00:00,0.01131,0.01218
2023-09-30 17:15:00,0.00174,0.00173
2023-09-30 17:30:00,0.00418,0.00468
2023-09-30 17:45:00,0.0009,0.00053
2023-09-30 18:00:00,0.00024,0.00024
2023-09-30 18:15:00,0.00022,0.00022
2023-09-30 18:30:00,0.00017,0.00011
2023-09-30 18:45:00,0.00011,0.0
2023-09-30 19:00:00,6e-05,0.0
2023-09-30 19:15:00,0.0,0.0
2023-09-30 19:30:00,0.0,0.0
2023-09-30 19:45:00,0.0,0.0
2023-09-30 20:00:00,0.0,0.0
2023-09-30 20:15:00,0.0,0.0
2023-09-30 20:30:00,0.0,0.0
2023-09-30 20:45:00,0.0,0.0
2023-09-30 21:00:00,0.0,0.0
2023-09-30 21:15:00,0.0,0.0
2023-09-30 21:30:00,0.0,0.0
2023-09-30 21:45:00,0.0,0.0
2023-09-30 22:00:00,0.0,0.0
2023-09-30 22:15:00,0.0,0.0
2023-09-30 22:30:00,0.0,0.0
2023-09-30 22:45:00,0.0,0.0
2023-09-30 23:00:00,0.0,0.0
2023-09-30 23:15:00,0.0,0.0
2023-09-30 23:30:00,0.0,0.0
2023-09-30 23:45:00,0.0,0.0
