时间,鸿旺,欧伦
2025-10-02 00:00:00,0.0,0.0
2025-10-02 00:15:00,0.0,0.0
2025-10-02 00:30:00,0.0,0.0
2025-10-02 00:45:00,0.0,0.0
2025-10-02 01:00:00,0.0,0.0
2025-10-02 01:15:00,0.0,0.0
2025-10-02 01:30:00,0.0,0.0
2025-10-02 01:45:00,0.0,0.0
2025-10-02 02:00:00,0.0,0.0
2025-10-02 02:15:00,0.0,0.0
2025-10-02 02:30:00,0.0,0.0
2025-10-02 02:45:00,0.0,0.0
2025-10-02 03:00:00,0.0,0.0
2025-10-02 03:15:00,0.0,0.0
2025-10-02 03:30:00,0.0,0.0
2025-10-02 03:45:00,0.0,0.0
2025-10-02 04:00:00,0.0,0.0
2025-10-02 04:15:00,0.0,0.0
2025-10-02 04:30:00,0.0,0.0
2025-10-02 04:45:00,0.0,0.0
2025-10-02 05:00:00,0.0,0.0
2025-10-02 05:15:00,0.0,0.0
2025-10-02 05:30:00,5e-05,5e-05
2025-10-02 05:45:00,0.00055,0.00037
2025-10-02 06:00:00,0.00571,0.0057
2025-10-02 06:15:00,0.02999,0.03027
2025-10-02 06:30:00,0.05508,0.06869
2025-10-02 06:45:00,0.09741,0.13245
2025-10-02 07:00:00,0.18695,0.22233
2025-10-02 07:15:00,0.27373,0.2865
2025-10-02 07:30:00,0.40603,0.37319
2025-10-02 07:45:00,0.50391,0.44919
2025-10-02 08:00:00,0.57903,0.53692
2025-10-02 08:15:00,0.66387,0.60978
2025-10-02 08:30:00,0.74271,0.67364
2025-10-02 08:45:00,0.80969,0.75138
2025-10-02 09:00:00,0.80395,0.78665
2025-10-02 09:15:00,0.95638,0.90045
2025-10-02 09:30:00,1.01429,0.94032
2025-10-02 09:45:00,0.93783,0.70821
2025-10-02 10:00:00,0.97415,1.03283
2025-10-02 10:15:00,1.11286,1.03999
2025-10-02 10:30:00,1.19112,1.03087
2025-10-02 10:45:00,0.85976,0.74713
2025-10-02 11:00:00,0.70782,0.76537
2025-10-02 11:15:00,0.38339,0.37708
2025-10-02 11:30:00,0.49662,0.37869
2025-10-02 11:45:00,1.20504,1.18163
2025-10-02 12:00:00,0.8776,0.76892
2025-10-02 12:15:00,0.63429,0.62987
2025-10-02 12:30:00,1.10425,1.00766
2025-10-02 12:45:00,1.11288,1.01858
2025-10-02 13:00:00,0.7861,0.51133
2025-10-02 13:15:00,1.05303,0.96389
2025-10-02 13:30:00,0.91872,0.9446
2025-10-02 13:45:00,0.61882,0.62083
2025-10-02 14:00:00,0.8929,0.84388
2025-10-02 14:15:00,0.61012,0.64204
2025-10-02 14:30:00,0.76145,0.74138
2025-10-02 14:45:00,0.76127,0.71656
2025-10-02 15:00:00,0.60997,0.62815
2025-10-02 15:15:00,0.3511,0.31997
2025-10-02 15:30:00,0.458,0.45487
2025-10-02 15:45:00,0.1697,0.14893
2025-10-02 16:00:00,0.17048,0.16434
2025-10-02 16:15:00,0.18452,0.20023
2025-10-02 16:30:00,0.16863,0.16758
2025-10-02 16:45:00,0.08419,0.08485
2025-10-02 17:00:00,0.07578,0.07767
2025-10-02 17:15:00,0.05784,0.05859
2025-10-02 17:30:00,0.01998,0.02319
2025-10-02 17:45:00,0.00156,0.00123
2025-10-02 18:00:00,0.00024,0.00024
2025-10-02 18:15:00,0.00024,0.00024
2025-10-02 18:30:00,0.00018,0.0
2025-10-02 18:45:00,0.00012,0.0
2025-10-02 19:00:00,6e-05,0.0
2025-10-02 19:15:00,0.0,0.0
2025-10-02 19:30:00,0.0,0.0
2025-10-02 19:45:00,0.0,0.0
2025-10-02 20:00:00,0.0,0.0
2025-10-02 20:15:00,0.0,0.0
2025-10-02 20:30:00,0.0,0.0
2025-10-02 20:45:00,0.0,0.0
2025-10-02 21:00:00,0.0,0.0
2025-10-02 21:15:00,0.0,0.0
2025-10-02 21:30:00,0.0,0.0
2025-10-02 21:45:00,0.0,0.0
2025-10-02 22:00:00,0.0,0.0
2025-10-02 22:15:00,0.0,0.0
2025-10-02 22:30:00,0.0,0.0
2025-10-02 22:45:00,0.0,0.0
2025-10-02 23:00:00,0.0,0.0
2025-10-02 23:15:00,0.0,0.0
2025-10-02 23:30:00,0.0,0.0
2025-10-02 23:45:00,0.0,0.0
