时间,鸿旺,欧伦
2025-07-04 00:00:00,0.0,0.0
2025-07-04 00:15:00,0.0,0.0
2025-07-04 00:30:00,0.0,0.0
2025-07-04 00:45:00,0.0,0.0
2025-07-04 01:00:00,0.0,0.0
2025-07-04 01:15:00,0.0,0.0
2025-07-04 01:30:00,0.0,0.0
2025-07-04 01:45:00,0.0,0.0
2025-07-04 02:00:00,0.0,0.0
2025-07-04 02:15:00,0.0,0.0
2025-07-04 02:30:00,0.0,0.0
2025-07-04 02:45:00,0.0,0.0
2025-07-04 03:00:00,0.0,0.0
2025-07-04 03:15:00,0.0,0.0
2025-07-04 03:30:00,0.0,0.0
2025-07-04 03:45:00,0.0,0.0
2025-07-04 04:00:00,0.0,0.0
2025-07-04 04:15:00,0.0,0.0
2025-07-04 04:30:00,0.0,0.0
2025-07-04 04:45:00,0.00053,0.00044
2025-07-04 05:00:00,0.00117,0.00189
2025-07-04 05:15:00,0.01295,0.01315
2025-07-04 05:30:00,0.03488,0.03417
2025-07-04 05:45:00,0.05802,0.06495
2025-07-04 06:00:00,0.10103,0.10169
2025-07-04 06:15:00,0.15609,0.15415
2025-07-04 06:30:00,0.20319,0.20944
2025-07-04 06:45:00,0.28707,0.27872
2025-07-04 07:00:00,0.37741,0.35518
2025-07-04 07:15:00,0.45405,0.4375
2025-07-04 07:30:00,0.48562,0.45615
2025-07-04 07:45:00,0.61345,0.5438
2025-07-04 08:00:00,0.69848,0.64087
2025-07-04 08:15:00,0.77891,0.71231
2025-07-04 08:30:00,0.80285,0.7293
2025-07-04 08:45:00,0.83607,0.76763
2025-07-04 09:00:00,0.88207,0.79195
2025-07-04 09:15:00,0.95674,0.86311
2025-07-04 09:30:00,0.989,0.90423
2025-07-04 09:45:00,1.03704,0.95339
2025-07-04 10:00:00,1.0538,0.97825
2025-07-04 10:15:00,1.06744,0.98876
2025-07-04 10:30:00,1.07907,1.01141
2025-07-04 10:45:00,1.11053,1.03871
2025-07-04 11:00:00,1.09394,1.00988
2025-07-04 11:15:00,1.10806,1.05036
2025-07-04 11:30:00,1.1231,1.03835
2025-07-04 11:45:00,1.11767,1.06191
2025-07-04 12:00:00,1.112,1.03573
2025-07-04 12:15:00,1.1067,1.03135
2025-07-04 12:30:00,1.09481,1.05063
2025-07-04 12:45:00,1.07452,1.02194
2025-07-04 13:00:00,1.07594,0.99164
2025-07-04 13:15:00,1.04895,0.98926
2025-07-04 13:30:00,1.02622,0.9578
2025-07-04 13:45:00,0.97972,0.91336
2025-07-04 14:00:00,0.93038,0.87298
2025-07-04 14:15:00,0.9313,0.85213
2025-07-04 14:30:00,0.84029,0.79252
2025-07-04 14:45:00,0.83976,0.79352
2025-07-04 15:00:00,0.79219,0.75511
2025-07-04 15:15:00,0.74015,0.71664
2025-07-04 15:30:00,0.67632,0.65951
2025-07-04 15:45:00,0.60781,0.59815
2025-07-04 16:00:00,0.54574,0.54824
2025-07-04 16:15:00,0.47295,0.4799
2025-07-04 16:30:00,0.39564,0.41179
2025-07-04 16:45:00,0.27565,0.28225
2025-07-04 17:00:00,0.26933,0.29151
2025-07-04 17:15:00,0.2206,0.23553
2025-07-04 17:30:00,0.13434,0.15974
2025-07-04 17:45:00,0.08909,0.10739
2025-07-04 18:00:00,0.0625,0.07671
2025-07-04 18:15:00,0.04512,0.0564
2025-07-04 18:30:00,0.02218,0.02475
2025-07-04 18:45:00,0.01556,0.01852
2025-07-04 19:00:00,0.00443,0.00351
2025-07-04 19:15:00,0.00024,0.00024
2025-07-04 19:30:00,0.00024,0.00024
2025-07-04 19:45:00,0.00024,0.00022
2025-07-04 20:00:00,0.00016,0.0
2025-07-04 20:15:00,8e-05,0.0
2025-07-04 20:30:00,0.0,0.0
2025-07-04 20:45:00,0.0,0.0
2025-07-04 21:00:00,0.0,0.0
2025-07-04 21:15:00,0.0,0.0
2025-07-04 21:30:00,0.0,0.0
2025-07-04 21:45:00,0.0,0.0
2025-07-04 22:00:00,0.0,0.0
2025-07-04 22:15:00,0.0,0.0
2025-07-04 22:30:00,0.0,0.0
2025-07-04 22:45:00,0.0,0.0
2025-07-04 23:00:00,0.0,0.0
2025-07-04 23:15:00,0.0,0.0
2025-07-04 23:30:00,0.0,0.0
2025-07-04 23:45:00,0.0,0.0
