时间,鸿旺,欧伦
2025-02-05 00:00:00,0.0,0.0
2025-02-05 00:15:00,0.0,0.0
2025-02-05 00:30:00,0.0,0.0
2025-02-05 00:45:00,0.0,0.0
2025-02-05 01:00:00,0.0,0.0
2025-02-05 01:15:00,0.0,0.0
2025-02-05 01:30:00,0.0,0.0
2025-02-05 01:45:00,0.0,0.0
2025-02-05 02:00:00,0.0,0.0
2025-02-05 02:15:00,0.0,0.0
2025-02-05 02:30:00,0.0,0.0
2025-02-05 02:45:00,0.0,0.0
2025-02-05 03:00:00,0.0,0.0
2025-02-05 03:15:00,0.0,0.0
2025-02-05 03:30:00,0.0,0.0
2025-02-05 03:45:00,0.0,0.0
2025-02-05 04:00:00,0.0,0.0
2025-02-05 04:15:00,0.0,0.0
2025-02-05 04:30:00,0.0,0.0
2025-02-05 04:45:00,0.0,0.0
2025-02-05 05:00:00,0.0,0.0
2025-02-05 05:15:00,0.0,0.0
2025-02-05 05:30:00,0.0,0.0
2025-02-05 05:45:00,0.0,0.0
2025-02-05 06:00:00,0.0,0.0
2025-02-05 06:15:00,0.0,0.0
2025-02-05 06:30:00,0.00047,0.00037
2025-02-05 06:45:00,0.00144,0.00109
2025-02-05 07:00:00,0.01475,0.0169
2025-02-05 07:15:00,0.0502,0.05314
2025-02-05 07:30:00,0.07917,0.0985
2025-02-05 07:45:00,0.10706,0.15106
2025-02-05 08:00:00,0.14061,0.22758
2025-02-05 08:15:00,0.18588,0.3375
2025-02-05 08:30:00,0.25593,0.43525
2025-02-05 08:45:00,0.45653,0.54015
2025-02-05 09:00:00,0.65646,0.62302
2025-02-05 09:15:00,0.74842,0.69093
2025-02-05 09:30:00,0.84559,0.78235
2025-02-05 09:45:00,0.91264,0.84312
2025-02-05 10:00:00,0.96916,0.90106
2025-02-05 10:15:00,1.01859,0.93825
2025-02-05 10:30:00,1.06229,0.98227
2025-02-05 10:45:00,1.07402,1.00047
2025-02-05 11:00:00,1.11727,1.03624
2025-02-05 11:15:00,1.13182,1.04426
2025-02-05 11:30:00,1.1395,1.05086
2025-02-05 11:45:00,1.16336,1.05907
2025-02-05 12:00:00,1.15347,1.07178
2025-02-05 12:15:00,1.10088,1.03439
2025-02-05 12:30:00,1.10547,1.04983
2025-02-05 12:45:00,1.02124,0.97934
2025-02-05 13:00:00,0.93464,0.89761
2025-02-05 13:15:00,0.35522,0.30062
2025-02-05 13:30:00,0.62977,0.45733
2025-02-05 13:45:00,0.78491,0.69125
2025-02-05 14:00:00,0.89698,0.83945
2025-02-05 14:15:00,0.80812,0.748
2025-02-05 14:30:00,0.72222,0.67785
2025-02-05 14:45:00,0.64424,0.44752
2025-02-05 15:00:00,0.58056,0.51722
2025-02-05 15:15:00,0.5654,0.55365
2025-02-05 15:30:00,0.4063,0.38072
2025-02-05 15:45:00,0.32038,0.30621
2025-02-05 16:00:00,0.31064,0.28841
2025-02-05 16:15:00,0.23257,0.22239
2025-02-05 16:30:00,0.14531,0.13774
2025-02-05 16:45:00,0.08794,0.08505
2025-02-05 17:00:00,0.05438,0.05282
2025-02-05 17:15:00,0.03856,0.03493
2025-02-05 17:30:00,0.00969,0.00819
2025-02-05 17:45:00,0.00072,0.00048
2025-02-05 18:00:00,0.00024,0.00024
2025-02-05 18:15:00,0.00024,0.00022
2025-02-05 18:30:00,0.00018,0.0
2025-02-05 18:45:00,0.00012,0.0
2025-02-05 19:00:00,6e-05,0.0
2025-02-05 19:15:00,0.0,0.0
2025-02-05 19:30:00,0.0,0.0
2025-02-05 19:45:00,0.0,0.0
2025-02-05 20:00:00,0.0,0.0
2025-02-05 20:15:00,0.0,0.0
2025-02-05 20:30:00,0.0,0.0
2025-02-05 20:45:00,0.0,0.0
2025-02-05 21:00:00,0.0,0.0
2025-02-05 21:15:00,0.0,0.0
2025-02-05 21:30:00,0.0,0.0
2025-02-05 21:45:00,0.0,0.0
2025-02-05 22:00:00,0.0,0.0
2025-02-05 22:15:00,0.0,0.0
2025-02-05 22:30:00,0.0,0.0
2025-02-05 22:45:00,0.0,0.0
2025-02-05 23:00:00,0.0,0.0
2025-02-05 23:15:00,0.0,0.0
2025-02-05 23:30:00,0.0,0.0
2025-02-05 23:45:00,0.0,0.0
