时间,鸿旺,欧伦
2025-05-08 00:00:00,0.0,0.0
2025-05-08 00:15:00,0.0,0.0
2025-05-08 00:30:00,0.0,0.0
2025-05-08 00:45:00,0.0,0.0
2025-05-08 01:00:00,0.0,0.0
2025-05-08 01:15:00,0.0,0.0
2025-05-08 01:30:00,0.0,0.0
2025-05-08 01:45:00,0.0,0.0
2025-05-08 02:00:00,0.0,0.0
2025-05-08 02:15:00,0.0,0.0
2025-05-08 02:30:00,0.0,0.0
2025-05-08 02:45:00,0.0,0.0
2025-05-08 03:00:00,0.0,0.0
2025-05-08 03:15:00,0.0,0.0
2025-05-08 03:30:00,0.0,0.0
2025-05-08 03:45:00,0.0,0.0
2025-05-08 04:00:00,0.0,0.0
2025-05-08 04:15:00,0.0,0.0
2025-05-08 04:30:00,0.0,0.0
2025-05-08 04:45:00,0.0,0.0
2025-05-08 05:00:00,0.00053,0.00042
2025-05-08 05:15:00,0.00278,0.00249
2025-05-08 05:30:00,0.00869,0.01012
2025-05-08 05:45:00,0.02422,0.02511
2025-05-08 06:00:00,0.0368,0.03579
2025-05-08 06:15:00,0.05784,0.07639
2025-05-08 06:30:00,0.1323,0.12881
2025-05-08 06:45:00,0.23751,0.22075
2025-05-08 07:00:00,0.26841,0.28751
2025-05-08 07:15:00,0.63618,0.51358
2025-05-08 07:30:00,0.29683,0.28146
2025-05-08 07:45:00,0.17622,0.16601
2025-05-08 08:00:00,0.24368,0.24966
2025-05-08 08:15:00,0.25595,0.25351
2025-05-08 08:30:00,0.40586,0.39693
2025-05-08 08:45:00,0.41444,0.38871
2025-05-08 09:00:00,0.5322,0.49893
2025-05-08 09:15:00,0.30328,0.26901
2025-05-08 09:30:00,0.27231,0.26071
2025-05-08 09:45:00,0.26329,0.25439
2025-05-08 10:00:00,0.35384,0.33932
2025-05-08 10:15:00,0.31541,0.30496
2025-05-08 10:30:00,0.31386,0.29918
2025-05-08 10:45:00,0.18498,0.1772
2025-05-08 11:00:00,0.18497,0.17605
2025-05-08 11:15:00,0.13355,0.123
2025-05-08 11:30:00,0.12867,0.12463
2025-05-08 11:45:00,0.12281,0.11671
2025-05-08 12:00:00,0.0842,0.07899
2025-05-08 12:15:00,0.07088,0.07673
2025-05-08 12:30:00,0.0731,0.06855
2025-05-08 12:45:00,0.04064,0.04123
2025-05-08 13:00:00,0.03027,0.02876
2025-05-08 13:15:00,0.04733,0.04604
2025-05-08 13:30:00,0.07054,0.05763
2025-05-08 13:45:00,0.21242,0.25603
2025-05-08 14:00:00,0.18409,0.15471
2025-05-08 14:15:00,0.09504,0.08787
2025-05-08 14:30:00,0.05103,0.05649
2025-05-08 14:45:00,0.06576,0.0563
2025-05-08 15:00:00,0.048,0.03984
2025-05-08 15:15:00,0.02901,0.02771
2025-05-08 15:30:00,0.01324,0.01237
2025-05-08 15:45:00,0.01569,0.01534
2025-05-08 16:00:00,0.0053,0.00386
2025-05-08 16:15:00,0.00665,0.00524
2025-05-08 16:30:00,0.00183,0.00169
2025-05-08 16:45:00,0.00105,0.00068
2025-05-08 17:00:00,0.00108,0.00062
2025-05-08 17:15:00,0.00093,0.00096
2025-05-08 17:30:00,0.00252,0.00222
2025-05-08 17:45:00,0.00191,0.00096
2025-05-08 18:00:00,0.0003,0.00032
2025-05-08 18:15:00,0.00024,0.00024
2025-05-08 18:30:00,0.00027,0.00024
2025-05-08 18:45:00,0.00027,0.00024
2025-05-08 19:00:00,0.00027,2e-05
2025-05-08 19:15:00,0.00014,0.0
2025-05-08 19:30:00,0.0,0.0
2025-05-08 19:45:00,0.0,0.0
2025-05-08 20:00:00,0.0,0.0
2025-05-08 20:15:00,0.0,0.0
2025-05-08 20:30:00,0.0,0.0
2025-05-08 20:45:00,0.0,0.0
2025-05-08 21:00:00,0.0,0.0
2025-05-08 21:15:00,0.0,0.0
2025-05-08 21:30:00,0.0,0.0
2025-05-08 21:45:00,0.0,0.0
2025-05-08 22:00:00,0.0,0.0
2025-05-08 22:15:00,0.0,0.0
2025-05-08 22:30:00,0.0,0.0
2025-05-08 22:45:00,0.0,0.0
2025-05-08 23:00:00,0.0,0.0
2025-05-08 23:15:00,0.0,0.0
2025-05-08 23:30:00,0.0,0.0
2025-05-08 23:45:00,0.0,0.0
