时间,鸿旺,欧伦
2025-05-07 00:00:00,0.0,0.0
2025-05-07 00:15:00,0.0,0.0
2025-05-07 00:30:00,0.0,0.0
2025-05-07 00:45:00,0.0,0.0
2025-05-07 01:00:00,0.0,0.0
2025-05-07 01:15:00,0.0,0.0
2025-05-07 01:30:00,0.0,0.0
2025-05-07 01:45:00,0.0,0.0
2025-05-07 02:00:00,0.0,0.0
2025-05-07 02:15:00,0.0,0.0
2025-05-07 02:30:00,0.0,0.0
2025-05-07 02:45:00,0.0,0.0
2025-05-07 03:00:00,0.0,0.0
2025-05-07 03:15:00,0.0,0.0
2025-05-07 03:30:00,0.0,0.0
2025-05-07 03:45:00,0.0,0.0
2025-05-07 04:00:00,0.0,0.0
2025-05-07 04:15:00,0.0,0.0
2025-05-07 04:30:00,0.0,0.0
2025-05-07 04:45:00,0.0,0.0
2025-05-07 05:00:00,0.0001,0.0003
2025-05-07 05:15:00,0.00338,0.00294
2025-05-07 05:30:00,0.02301,0.02189
2025-05-07 05:45:00,0.049,0.04872
2025-05-07 06:00:00,0.08455,0.08603
2025-05-07 06:15:00,0.14373,0.13781
2025-05-07 06:30:00,0.15959,0.1412
2025-05-07 06:45:00,0.27104,0.27201
2025-05-07 07:00:00,0.22719,0.20956
2025-05-07 07:15:00,0.40493,0.37925
2025-05-07 07:30:00,0.37468,0.29333
2025-05-07 07:45:00,0.50379,0.4553
2025-05-07 08:00:00,0.39899,0.34843
2025-05-07 08:15:00,0.78485,0.74166
2025-05-07 08:30:00,0.68756,0.65049
2025-05-07 08:45:00,0.7037,0.61662
2025-05-07 09:00:00,0.95208,0.8893
2025-05-07 09:15:00,0.97826,0.88111
2025-05-07 09:30:00,0.95987,0.93942
2025-05-07 09:45:00,1.06568,0.97707
2025-05-07 10:00:00,1.09255,0.92535
2025-05-07 10:15:00,1.1106,1.06989
2025-05-07 10:30:00,0.96585,0.81322
2025-05-07 10:45:00,0.82169,0.77108
2025-05-07 11:00:00,1.26687,1.12399
2025-05-07 11:15:00,1.20953,1.09825
2025-05-07 11:30:00,0.8324,0.83879
2025-05-07 11:45:00,0.90166,0.82792
2025-05-07 12:00:00,0.94068,0.83076
2025-05-07 12:15:00,0.75936,0.7739
2025-05-07 12:30:00,1.20582,1.08709
2025-05-07 12:45:00,0.95382,0.80465
2025-05-07 13:00:00,0.98247,0.99099
2025-05-07 13:15:00,1.0115,0.97188
2025-05-07 13:30:00,0.80634,0.67958
2025-05-07 13:45:00,0.7488,0.68895
2025-05-07 14:00:00,0.86159,0.812
2025-05-07 14:15:00,0.76123,0.79026
2025-05-07 14:30:00,0.73724,0.647
2025-05-07 14:45:00,0.79842,0.72301
2025-05-07 15:00:00,0.8277,0.78068
2025-05-07 15:15:00,0.67775,0.6757
2025-05-07 15:30:00,0.63559,0.56715
2025-05-07 15:45:00,0.50398,0.46192
2025-05-07 16:00:00,0.40068,0.38804
2025-05-07 16:15:00,0.47574,0.47564
2025-05-07 16:30:00,0.36952,0.3766
2025-05-07 16:45:00,0.29414,0.30728
2025-05-07 17:00:00,0.24708,0.25439
2025-05-07 17:15:00,0.16766,0.17893
2025-05-07 17:30:00,0.11607,0.12239
2025-05-07 17:45:00,0.09353,0.10004
2025-05-07 18:00:00,0.06329,0.06993
2025-05-07 18:15:00,0.0382,0.03815
2025-05-07 18:30:00,0.01175,0.0156
2025-05-07 18:45:00,0.00063,0.00079
2025-05-07 19:00:00,0.00024,0.00028
2025-05-07 19:15:00,0.0002,0.00028
2025-05-07 19:30:00,0.00013,0.0
2025-05-07 19:45:00,7e-05,0.0
2025-05-07 20:00:00,0.0,0.0
2025-05-07 20:15:00,0.0,0.0
2025-05-07 20:30:00,0.0,0.0
2025-05-07 20:45:00,0.0,0.0
2025-05-07 21:00:00,0.0,0.0
2025-05-07 21:15:00,0.0,0.0
2025-05-07 21:30:00,0.0,0.0
2025-05-07 21:45:00,0.0,0.0
2025-05-07 22:00:00,0.0,0.0
2025-05-07 22:15:00,0.0,0.0
2025-05-07 22:30:00,0.0,0.0
2025-05-07 22:45:00,0.0,0.0
2025-05-07 23:00:00,0.0,0.0
2025-05-07 23:15:00,0.0,0.0
2025-05-07 23:30:00,0.0,0.0
2025-05-07 23:45:00,0.0,0.0
